"2018-06-01 08:30:00","3"
"2018-06-02 08:30:00","3"
"2018-06-03 08:30:00","4"
"2018-06-04 08:30:00","5"
"2018-06-04 18:00:00","1"
"2018-06-05 08:30:00","3"
"2018-06-06 08:30:00","3"
"2018-06-07 08:30:00","4"
"2018-06-08 08:30:00","7"
"2018-06-09 08:30:00","6"
"2018-06-10 08:30:00","3"
"2018-06-11 08:30:00","5"
"2018-06-12 08:30:00","3"
"2018-06-13 08:30:00","4"
"2018-06-14 08:30:00","4"
"2018-06-15 08:30:00","4"
"2018-06-16 08:30:00","5"
"2018-06-17 08:30:00","4"
"2018-06-18 08:30:00","5"
"2018-06-19 08:30:00","4"
"2018-06-20 08:30:00","4"
"2018-06-21 08:30:00","5"
"2018-06-22 08:30:00","7"
"2018-06-23 08:30:00","6"
"2018-06-24 08:30:00","5"
"2018-06-25 08:30:00","6"
"2018-06-26 08:30:00","5"
"2018-06-27 08:30:00","4"
"2018-06-28 08:30:00","3"
"2018-06-29 08:30:00","6"
"2018-06-30 08:30:00","5"
"2018-07-01 08:30:00","6"
"2018-07-02 08:30:00","7"
"2018-07-03 08:30:00","5"
"2018-07-04 08:30:00","8"
"2018-07-05 08:30:00","7"
"2018-07-06 08:30:00","8"
"2018-07-07 08:30:00","7"
"2018-07-08 08:30:00","5"
"2018-07-09 08:30:00","6"
"2018-07-10 08:30:00","5"
"2018-07-11 08:30:00","3"
"2018-07-12 08:30:00","4"
"2018-07-13 08:30:00","5"
"2018-07-14 08:30:00","5"
"2018-07-15 08:30:00","4"
"2018-07-16 08:30:00","6"
"2018-07-17 08:30:00","5"
"2018-07-18 08:30:00","4"
"2018-07-19 08:30:00","6"
"2018-07-20 08:30:00","7"
"2018-07-21 08:30:00","7"
"2018-07-22 08:30:00","5"
"2018-07-23 08:30:00","6"
"2018-07-24 08:30:00","6"
"2018-07-25 08:30:00","5"
"2018-07-26 08:30:00","7"
"2018-07-27 08:30:00","7"
"2018-07-28 08:30:00","6"
"2018-07-29 08:30:00","5"
"2018-07-30 08:30:00","7"
"2018-07-31 08:30:00","5"
"2018-08-01 08:30:00","4"
"2018-08-02 08:30:00","5"
"2018-08-03 08:30:00","6"
"2018-08-04 08:30:00","6"
"2018-08-05 08:30:00","5"
"2018-08-06 08:30:00","6"
"2018-08-07 08:30:00","6"
"2018-08-08 08:30:00","6"
"2018-08-09 08:30:00","5"
"2018-08-10 08:30:00","6"
"2018-08-11 08:30:00","5"
"2018-08-12 08:30:00","5"
"2018-08-13 08:30:00","5"
"2018-08-14 08:30:00","4"
"2018-08-15 08:30:00","5"
"2018-08-16 08:30:00","4"
"2018-08-17 08:30:00","5"
"2018-08-18 08:30:00","6"
"2018-08-19 08:30:00","4"
"2018-08-20 08:30:00","7"
"2018-08-21 08:30:00","4"
"2018-08-22 08:30:00","4"
"2018-08-23 08:30:00","4"
"2018-08-24 08:30:00","3"
"2018-08-25 08:30:00","3"
"2018-08-26 08:30:00","4"
"2018-08-27 08:30:00","3"
"2018-08-28 08:30:00","3"
"2018-08-29 08:30:00","3"
"2018-08-30 08:30:00","4"
"2018-08-31 08:30:00","4"
"2018-09-01 08:30:00","4"
"2018-09-02 08:30:00","4"
"2018-09-03 08:30:00","4"
"2018-09-04 08:30:00","2"
"2018-09-05 08:30:00","3"
"2018-09-06 08:30:00","2"
"2018-09-07 08:30:00","4"
"2018-09-08 08:30:00","4"
"2018-09-09 08:30:00","3"
"2018-09-10 08:30:00","3"
"2018-09-11 08:30:00","1"
"2018-09-12 08:30:00","1"
"2018-09-13 08:30:00","3"
"2018-09-14 08:30:00","3"
"2018-09-15 08:30:00","4"
"2018-09-16 08:30:00","3"
"2018-09-17 08:30:00","4"
"2018-09-18 08:30:00","3"
"2018-09-19 08:30:00","2"
"2018-09-20 08:30:00","3"
"2018-09-21 08:30:00","5"
"2018-09-22 08:30:00","4"
"2018-09-23 08:30:00","3"
"2018-09-24 08:30:00","4"
"2018-09-25 08:30:00","2"
"2018-09-26 08:30:00","2"
"2018-09-27 08:30:00","4"
"2018-09-28 08:30:00","4"
"2018-09-29 08:30:00","4"
"2018-09-30 08:30:00","3"
"2018-10-01 09:00:00","4"
"2018-10-02 09:00:00","2"
"2018-10-03 09:00:00","2"
"2018-10-04 09:00:00","4"
"2018-10-05 09:00:00","5"
"2018-10-06 09:00:00","6"
"2018-10-07 09:00:00","6"
"2018-10-08 09:00:00","4"
"2018-10-09 09:00:00","3"
"2018-10-10 09:00:00","3"
"2018-10-11 09:00:00","4"
"2018-10-12 09:00:00","4"
"2018-10-13 09:00:00","4"
"2018-10-14 09:00:00","4"
"2018-10-15 09:00:00","4"
"2018-10-16 09:00:00","3"
"2018-10-17 09:00:00","3"
"2018-10-18 09:00:00","4"
"2018-10-19 09:00:00","5"
"2018-10-20 09:00:00","3"
"2018-10-21 09:00:00","5"
"2018-10-22 09:00:00","4"
"2018-10-23 09:00:00","3"
"2018-10-24 09:00:00","3"
"2018-10-25 09:00:00","3"
"2018-10-26 09:00:00","3"
"2018-10-27 09:00:00","3"
"2018-10-28 09:00:00","3"
"2018-10-29 09:00:00","3"
"2018-10-30 09:00:00","3"
"2018-10-31 09:00:00","2"
"2018-11-01 09:00:00","1"
"2018-11-02 09:00:00","3"
"2018-11-03 09:00:00","3"
"2018-11-04 09:00:00","2"
"2018-11-05 09:00:00","2"
"2018-11-06 09:00:00","3"
"2018-11-07 09:00:00","1"
"2018-11-08 09:00:00","3"
"2018-11-09 09:00:00","3"
"2018-11-10 09:00:00","4"
"2018-11-11 09:00:00","2"
"2018-11-12 09:00:00","4"
"2018-11-15 09:00:00","2"
"2018-11-16 09:00:00","3"
"2018-11-17 09:00:00","5"
"2018-11-18 09:00:00","4"
"2018-11-19 09:00:00","5"
"2018-11-20 09:00:00","4"
"2018-11-21 09:00:00","3"
"2018-11-22 09:00:00","3"
"2018-11-23 09:00:00","6"
"2018-11-24 09:00:00","4"
"2018-11-25 09:00:00","3"
"2018-11-26 09:00:00","2"
"2018-11-28 09:00:00","2"
"2018-11-29 09:00:00","2"
"2018-11-30 09:00:00","4"
"2018-12-01 09:00:00","4"
"2018-12-02 09:00:00","2"
"2018-12-03 09:00:00","2"
"2018-12-06 09:00:00","4"
"2018-12-07 09:00:00","3"
"2018-12-08 09:00:00","4"
"2018-12-09 09:00:00","2"
"2018-12-10 09:00:00","3"
"2018-12-11 09:00:00","1"
"2018-12-12 09:00:00","2"
"2018-12-13 09:00:00","1"
"2018-12-14 09:00:00","3"
"2018-12-15 09:00:00","4"
"2018-12-16 09:00:00","2"
"2018-12-17 09:00:00","2"
"2018-12-18 09:00:00","1"
"2018-12-19 09:00:00","2"
"2018-12-20 09:00:00","3"
"2018-12-21 09:00:00","5"
"2018-12-22 09:00:00","5"
"2018-12-23 09:00:00","5"
"2018-12-24 09:00:00","6"
"2018-12-26 09:00:00","4"
"2018-12-27 09:00:00","6"
"2018-12-28 09:00:00","6"
"2018-12-29 09:00:00","6"
"2018-12-30 09:00:00","6"
"2018-12-31 09:00:00","4"
"2019-01-01 09:00:00","1"
"2019-01-03 09:00:00","2"
"2019-01-04 09:00:00","5"
"2019-01-05 09:00:00","2"
"2019-01-06 09:00:00","1"
"2019-01-07 09:00:00","1"
"2019-01-10 09:00:00","1"
"2019-01-11 09:00:00","2"
"2019-01-12 09:00:00","1"
"2019-01-14 09:00:00","1"
"2019-01-17 09:00:00","1"
"2019-01-18 09:00:00","2"
