"ds","y"
"2016-03-15 08:00:00","7"
"2016-03-17 07:30:00","53"
"2016-03-21 07:30:00","70"
"2016-03-22 07:30:00","24"
"2016-03-22 07:35:00","2"
"2016-03-22 08:00:00","25"
"2016-03-24 07:30:00","36"
"2016-03-25 07:30:00","60"
"2016-03-25 07:35:00","12"
"2016-03-26 07:30:00","23"
"2016-03-26 08:00:00","23"
"2016-03-29 07:30:00","77"
"2016-03-29 08:00:00","23"
"2016-03-31 07:30:00","60"
"2016-03-31 07:35:00","2"
"2016-04-01 07:30:00","24"
"2016-04-01 07:35:00","2"
"2016-04-02 07:30:00","23"
"2016-04-02 07:35:00","6"
"2016-04-04 07:30:00","71"
"2016-04-05 07:30:00","27"
"2016-04-05 08:00:00","4"
"2016-04-07 07:30:00","83"
"2016-04-07 08:00:00","12"
"2016-04-08 07:30:00","45"
"2016-04-08 07:35:00","17"
"2016-04-09 07:30:00","48"
"2016-04-11 07:30:00","45"
"2016-04-12 07:30:00","65"
"2016-04-12 08:00:00","5"
"2016-04-14 07:30:00","42"
"2016-04-14 08:00:00","15"
"2016-04-15 07:30:00","47"
"2016-04-16 07:30:00","69"
"2016-04-18 07:30:00","71"
"2016-04-19 07:30:00","57"
"2016-04-19 08:00:00","27"
"2016-04-21 07:30:00","41"
"2016-04-21 08:00:00","11"
"2016-04-22 07:30:00","67"
"2016-04-23 07:30:00","35"
"2016-04-25 07:30:00","93"
"2016-04-26 07:30:00","32"
"2016-04-26 08:00:00","19"
"2016-04-28 07:30:00","45"
"2016-04-28 08:00:00","8"
"2016-04-29 07:30:00","49"
"2016-04-30 07:30:00","54"
"2016-05-02 07:30:00","71"
"2016-05-03 07:30:00","53"
"2016-05-03 08:00:00","11"
"2016-05-05 07:30:00","60"
"2016-05-05 08:00:00","11"
"2016-05-06 07:30:00","82"
"2016-05-07 07:30:00","45"
"2016-05-09 07:30:00","91"
"2016-05-10 07:30:00","66"
"2016-05-10 07:35:00","2"
"2016-05-10 08:00:00","8"
"2016-05-12 07:30:00","68"
"2016-05-12 08:00:00","18"
"2016-05-13 07:30:00","72"
"2016-05-13 07:35:00","12"
"2016-05-14 07:30:00","77"
"2016-05-16 07:30:00","83"
"2016-05-16 07:35:00","2"
"2016-05-16 07:35:00","3"
"2016-05-17 07:30:00","107"
"2016-05-17 08:00:00","20"
"2016-05-19 07:30:00","90"
"2016-05-19 08:00:00","12"
"2016-05-20 07:30:00","72"
"2016-05-21 07:30:00","61"
"2016-05-23 07:30:00","106"
"2016-05-24 07:30:00","84"
"2016-05-24 07:35:00","2"
"2016-05-24 07:35:00","2"
"2016-05-24 08:00:00","32"
"2016-05-26 07:30:00","77"
"2016-05-26 07:35:00","34"
"2016-05-26 08:00:00","18"
"2016-05-27 07:30:00","73"
"2016-05-28 07:30:00","83"
"2016-05-28 07:35:00","4"
"2016-05-30 07:30:00","106"
"2016-05-30 07:35:00","2"
"2016-05-30 07:35:00","4"
"2016-05-31 07:30:00","78"
"2016-05-31 07:35:00","5"
"2016-06-02 07:30:00","96"
"2016-06-02 07:35:00","16"
"2016-06-02 07:35:00","3"
"2016-06-03 07:30:00","84"
"2016-06-04 07:30:00","119"
"2016-06-06 07:30:00","140"
"2016-06-07 07:30:00","86"
"2016-06-07 07:35:00","6"
"2016-06-07 08:00:00","16"
"2016-06-09 07:30:00","95"
"2016-06-09 08:00:00","4"
"2016-06-10 07:30:00","81"
"2016-06-11 07:30:00","74"
"2016-06-13 07:30:00","98"
"2016-06-14 07:30:00","84"
"2016-06-14 07:35:00","10"
"2016-06-14 08:00:00","23"
"2016-06-16 07:30:00","114"
"2016-06-16 07:35:00","7"
"2016-06-16 08:00:00","12"
"2016-06-17 07:30:00","106"
"2016-06-17 07:35:00","7"
"2016-06-17 08:00:00","12"
"2016-06-18 07:30:00","95"
"2016-06-20 07:30:00","120"
"2016-06-20 07:35:00","3"
"2016-06-21 07:30:00","106"
"2016-06-21 08:00:00","13"
"2016-06-23 07:30:00","123"
"2016-06-23 08:00:00","10"
"2016-06-24 07:30:00","107"
"2016-06-24 08:00:00","22"
"2016-06-25 07:30:00","114"
"2016-06-27 07:30:00","99"
"2016-06-27 07:35:00","5"
"2016-06-27 07:35:00","2"
"2016-06-28 07:30:00","108"
"2016-06-28 08:00:00","22"
"2016-06-30 07:30:00","118"
"2016-07-01 07:30:00","83"
"2016-07-01 07:35:00","4"
"2016-07-02 07:30:00","59"
"2016-07-04 07:30:00","153"
"2016-07-05 07:30:00","107"
"2016-07-05 08:00:00","12"
"2016-07-07 07:30:00","132"
"2016-07-07 08:00:00","25"
"2016-07-08 07:30:00","68"
"2016-07-09 07:30:00","93"
"2016-07-11 07:30:00","84"
"2016-07-12 07:30:00","84"
"2016-07-12 08:00:00","24"
"2016-07-14 07:30:00","96"
"2016-07-14 07:35:00","14"
"2016-07-14 08:00:00","17"
"2016-07-15 07:30:00","119"
"2016-07-16 07:30:00","85"
"2016-07-18 07:30:00","91"
"2016-07-19 07:30:00","41"
"2016-07-19 08:00:00","10"
"2016-07-21 07:30:00","92"
"2016-07-21 08:00:00","10"
"2016-07-22 07:30:00","71"
"2016-07-23 07:30:00","40"
"2016-07-25 07:30:00","58"
"2016-07-26 07:30:00","85"
"2016-07-28 07:30:00","65"
"2016-07-28 07:35:00","4"
"2016-07-29 07:30:00","52"
"2016-07-30 07:30:00","58"
"2016-08-01 07:30:00","46"
"2016-08-02 07:30:00","61"
"2016-08-02 08:00:00","20"
"2016-08-04 07:30:00","65"
"2016-08-04 07:35:00","7"
"2016-08-04 07:35:00","5"
"2016-08-04 08:00:00","20"
"2016-08-05 07:30:00","63"
"2016-08-06 07:30:00","27"
"2016-08-06 07:35:00","7"
"2016-08-08 07:30:00","91"
"2016-08-08 07:35:00","6"
"2016-08-09 07:30:00","65"
"2016-08-09 08:00:00","18"
"2016-08-11 07:30:00","49"
"2016-08-11 08:00:00","13"
"2016-08-12 07:30:00","36"
"2016-08-13 07:30:00","68"
"2016-08-16 07:30:00","78"
"2016-08-16 08:00:00","7"
"2016-08-18 07:30:00","46"
"2016-08-18 08:00:00","21"
"2016-08-19 07:30:00","33"
"2016-08-19 07:35:00","2"
"2016-08-20 07:30:00","33"
"2016-08-22 07:30:00","59"
"2016-08-23 07:30:00","29"
"2016-08-23 08:00:00","2"
"2016-08-25 07:30:00","26"
"2016-08-25 08:00:00","4"
"2016-08-26 07:30:00","42"
"2016-08-27 07:30:00","50"
"2016-08-29 07:30:00","58"
"2016-08-30 07:30:00","63"
"2016-09-01 07:30:00","44"
"2016-09-01 08:00:00","9"
"2016-09-02 07:30:00","62"
"2016-09-03 07:30:00","38"
"2016-09-05 07:30:00","81"
"2016-09-06 07:30:00","84"
"2016-09-06 07:35:00","7"
"2016-09-06 08:00:00","18"
"2016-09-08 07:30:00","81"
"2016-09-08 08:00:00","23"
"2016-09-09 07:30:00","68"
"2016-09-10 07:30:00","36"
"2016-09-12 07:30:00","106"
"2016-09-13 07:30:00","84"
"2016-09-13 08:00:00","6"
"2016-09-15 07:30:00","70"
"2016-09-15 08:00:00","17"
"2016-09-16 07:30:00","106"
"2016-09-16 07:35:00","5"
"2016-09-17 07:30:00","109"
"2016-09-19 07:30:00","133"
"2016-09-20 07:30:00","99"
"2016-09-20 08:00:00","15"
"2016-09-22 07:30:00","89"
"2016-09-22 08:00:00","19"
"2016-09-23 07:30:00","83"
"2016-09-24 07:30:00","88"
"2016-09-26 07:30:00","120"
"2016-09-27 07:30:00","84"
"2016-09-27 08:00:00","18"
"2016-09-29 07:30:00","114"
"2016-09-29 08:00:00","16"
"2016-09-30 07:30:00","54"
"2016-10-01 07:30:00","66"
"2016-10-03 07:30:00","119"
"2016-10-04 07:30:00","77"
"2016-10-06 07:30:00","81"
"2016-10-07 07:30:00","83"
"2016-10-08 07:30:00","72"
"2016-10-10 07:30:00","94"
"2016-10-10 07:35:00","8"
"2016-10-10 07:35:00","4"
"2016-10-11 07:30:00","86"
"2016-10-13 07:30:00","83"
"2016-10-13 07:35:00","3"
"2016-10-14 07:30:00","55"
"2016-10-15 07:30:00","55"
"2016-10-15 07:35:00","4"
"2016-10-17 07:30:00","79"
"2016-10-18 07:30:00","45"
"2016-10-20 07:30:00","96"
"2016-10-21 07:30:00","57"
"2016-10-22 07:30:00","50"
"2016-10-24 07:30:00","60"
"2016-10-25 07:30:00","71"
"2016-10-27 07:30:00","34"
"2016-10-28 07:30:00","25"
"2016-10-29 07:30:00","35"
"2016-10-31 07:30:00","47"
"2016-11-03 07:30:00","53"
"2016-11-05 07:30:00","35"
"2016-11-07 07:30:00","23"
"2016-11-08 07:30:00","21"
"2016-11-10 07:30:00","40"
"2016-11-11 07:30:00","23"
"2016-11-12 07:30:00","12"
"2016-11-14 07:30:00","25"
"2016-11-15 07:30:00","19"
"2016-11-17 07:30:00","23"
"2016-11-18 07:30:00","13"
"2016-11-19 07:30:00","23"
"2016-11-21 07:30:00","32"
"2016-11-22 07:30:00","33"
"2016-11-24 07:30:00","24"
"2016-11-25 07:30:00","19"
"2016-11-26 07:30:00","17"
"2016-11-26 07:30:00","5"
"2016-11-28 07:30:00","24"
"2016-11-29 07:30:00","5"
"2016-12-01 07:30:00","10"
"2016-12-02 07:30:00","7"
"2016-12-03 07:30:00","12"
"2016-12-05 07:30:00","9"
"2016-12-06 07:30:00","31"
"2016-12-09 07:30:00","12"
"2016-12-10 07:30:00","8"
"2016-12-12 07:30:00","10"
"2016-12-13 07:30:00","6"
"2016-12-15 07:30:00","10"
"2016-12-16 07:30:00","9"
"2016-12-17 07:30:00","18"
"2016-12-19 07:30:00","44"
"2016-12-22 07:30:00","26"
"2016-12-22 07:30:00","2"
"2016-12-23 07:30:00","19"
"2016-12-24 07:30:00","48"
"2016-12-24 07:30:00","3"
"2016-12-27 07:30:00","83"
"2016-12-29 07:30:00","85"
"2016-12-30 07:30:00","51"
"2016-12-31 07:30:00","36"
"2017-01-02 07:30:00","24"
"2017-01-02 07:30:00","4"
"2017-01-03 07:30:00","33"
"2017-01-05 07:30:00","29"
"2017-01-05 07:30:00","4"
"2017-01-07 07:30:00","26"
"2017-01-10 07:30:00","17"
"2017-01-12 07:30:00","8"
"2017-01-13 07:30:00","6"
"2017-01-14 07:30:00","15"
"2017-01-16 07:30:00","16"
"2017-01-17 07:30:00","2"
"2017-01-19 07:30:00","19"
"2017-01-20 07:30:00","6"
"2017-01-21 07:30:00","11"
"2017-01-23 07:30:00","20"
"2017-01-24 07:30:00","4"
"2017-01-26 07:30:00","4"
"2017-01-27 07:30:00","5"
"2017-01-28 07:30:00","17"
"2017-01-30 07:30:00","2"
"2017-01-31 07:30:00","4"
"2017-02-02 07:30:00","9"
"2017-02-03 07:30:00","4"
"2017-02-04 07:30:00","14"
"2017-02-06 07:30:00","9"
"2017-02-07 07:30:00","7"
"2017-02-09 07:30:00","24"
"2017-02-10 07:30:00","18"
"2017-02-13 07:30:00","45"
"2017-02-14 07:30:00","24"
"2017-02-16 07:30:00","12"
"2017-02-17 07:30:00","22"
"2017-02-18 07:30:00","14"
"2017-02-20 07:30:00","17"
"2017-02-21 07:30:00","25"
"2017-02-23 07:30:00","19"
"2017-02-24 07:30:00","30"
"2017-02-25 07:30:00","10"
"2017-02-27 07:30:00","12"
"2017-02-28 07:30:00","14"
"2017-03-02 07:30:00","20"
"2017-03-03 07:30:00","17"
"2017-03-04 07:30:00","23"
"2017-03-06 07:30:00","41"
"2017-03-07 07:30:00","38"
"2017-03-09 07:30:00","17"
"2017-03-10 07:30:00","35"
"2017-03-11 07:30:00","19"
"2017-03-13 07:30:00","71"
"2017-03-14 07:30:00","45"
"2017-03-16 07:30:00","46"
"2017-03-17 07:30:00","9"
"2017-03-18 07:30:00","31"
"2017-03-20 07:30:00","76"
"2017-03-21 07:30:00","65"
"2017-03-23 07:30:00","55"
"2017-03-24 07:30:00","45"
"2017-03-25 07:30:00","42"
"2017-03-27 07:30:00","55"
"2017-03-28 07:30:00","59"
"2017-03-30 07:30:00","58"
"2017-03-31 07:30:00","57"
"2017-04-01 07:30:00","52"
"2017-04-03 07:30:00","79"
"2017-04-04 07:30:00","68"
"2017-04-06 07:30:00","94"
"2017-04-08 07:30:00","72"
"2017-04-10 07:30:00","95"
"2017-04-10 07:30:00","4"
"2017-04-11 07:30:00","95"
"2017-04-13 07:30:00","76"
"2017-04-14 07:30:00","97"
"2017-04-15 07:30:00","105"
"2017-04-18 07:30:00","94"
